AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4415.897461,3911.281982,4283.07666,4177.94873,4136.410156,4556.922852,4134.871582,4445.12793,3660.512695,4186.666504,4675.384277,4112.307617,4408.717773,3825.128174
4416.922852,3912.820313,4285.12793,4174.358887,4138.461426,4561.025391,4123.07666,4453.333008,3672.307617,4200.512695,4688.717773,4114.358887,4411.281738,3822.05127
4416.922852,3910.256348,4282.563965,4175.897461,4142.05127,4557.435547,4109.743652,4449.743652,3673.333252,4200,4689.230469,4115.897461,4402.05127,3824.615234
4417.435547,3910.769043,4282.563965,4174.358887,4141.025391,4557.435547,4114.358887,4444.615234,3661.025635,4185.12793,4676.410156,4116.922852,4401.025391,3830.256348
4418.974121,3913.333252,4286.666504,4171.794922,4135.897461,4558.974121,4121.025391,4446.666504,3661.53833,4191.794922,4674.871582,4117.94873,4406.666504,3834.871582
4417.94873,3911.281982,4285.12793,4175.384277,4136.410156,4549.743652,4116.922852,4446.153809,3672.820313,4207.692383,4682.563965,4119.487305,4410.256348,3838.974365
4417.94873,3907.692139,4283.07666,4174.871582,4137.436035,4555.384277,4118.974121,4447.179199,3673.333252,4205.641113,4687.692383,4118.461426,4409.230469,3840
4415.897461,3909.230713,4284.615234,4168.205078,4135.384277,4558.461426,4132.820313,4450.769043,3665.640869,4191.281738,4680.512695,4115.384277,4413.846191,3838.461426
4413.846191,3913.845947,4287.692383,4171.281738,4135.897461,4551.794922,4138.461426,4442.05127,3665.128174,4191.281738,4676.922852,4116.410156,4407.179199,3840
4418.974121,3913.845947,4291.281738,4168.717773,4135.897461,4554.871582,4132.820313,4442.05127,3675.384521,4213.333008,4694.871582,4119.487305,4391.281738,3843.076904
4418.974121,3911.794678,4287.179199,4135.897461,4134.871582,4550.256348,4129.230469,4458.461426,3675.897461,4214.871582,4697.435547,4122.05127,4403.589844,3844.102539
4417.94873,3910.256348,4285.641113,4107.179199,4133.333008,4557.94873,4130.769043,4450.769043,3658.461426,4180.512695,4675.897461,4115.384277,4415.384277,3840
4420.512695,3914.358887,4289.230469,4109.743652,4134.871582,4560,4133.846191,4432.307617,3650.769043,4171.794922,4666.666504,4108.205078,4404.615234,3836.410156
4420.512695,3915.384521,4289.230469,4120.512695,4138.974121,4541.538574,4134.358887,4438.974121,3657.435791,4190.769043,4672.820313,4110.769043,4400.512695,3837.94873
4421.025391,3909.743408,4290.769043,4126.153809,4135.897461,4550.256348,4136.410156,4448.205078,3658.461426,4193.846191,4677.435547,4111.794922,4401.538574,3835.897461
4420.512695,3913.845947,4289.743652,4133.846191,4135.384277,4553.333008,4144.102539,4450.769043,3657.94873,4192.820313,4674.358887,4108.717773,4400.512695,3835.897461
4421.025391,3916.923096,4287.692383,4141.538574,4137.94873,4548.717773,4146.153809,4446.666504,3654.871826,4194.358887,4672.820313,4101.025391,4389.230469,3833.333252
4422.563965,3910.256348,4291.281738,4148.717773,4120,4552.820313,4152.307617,4441.025391,3650.769043,4189.230469,4673.333008,4093.845947,4383.589844,3828.205078
4422.563965,3906.666504,4294.358887,4154.358887,4078.461426,4548.205078,4160.512695,4445.641113,3648.205078,4181.538574,4664.615234,4102.563965,4398.974121,3831.794678
4426.666504,3907.179443,4295.897461,4155.897461,4042.563965,4548.205078,4144.102539,4445.12793,3645.128174,4169.743652,4660,4114.358887,4401.025391,3837.94873
4427.692383,3908.205078,4293.846191,4156.410156,4042.05127,4545.12793,4133.846191,4443.589844,3645.640869,4166.153809,4663.07666,4110.769043,4387.179199,3837.94873
4426.153809,3907.179443,4300,4160.512695,4070.256348,4548.717773,4151.794922,4458.461426,3655.897461,4184.102539,4673.333008,4105.641113,4394.358887,3834.871582
4428.205078,3909.743408,4318.974121,4166.153809,4108.717773,4554.871582,4168.205078,4481.025391,3673.845947,4216.922852,4695.384277,4118.974121,4425.12793,3842.563965
4432.820313,3914.871582,4330.256348,4167.692383,4131.281738,4549.230469,4165.12793,4490.769043,3676.923096,4234.358887,4707.179199,4132.820313,4441.538574,3852.820313
4434.871582,3913.845947,4328.205078,4172.820313,4137.436035,4557.435547,4166.666504,4480,3662.563965,4228.717773,4703.07666,4125.641113,4431.281738,3849.743408
4437.435547,3915.897461,4328.717773,4180.512695,4150.256348,4561.025391,4188.717773,4476.410156,3660,4229.230469,4702.563965,4126.666504,4430.769043,3852.820313
4440.512695,3922.563965,4331.794922,4178.974121,4157.436035,4557.435547,4190.256348,4478.461426,3669.743408,4236.922852,4709.230469,4142.05127,4442.05127,3863.5896
4436.410156,3921.025635,4327.692383,4174.871582,4152.820313,4555.384277,4165.641113,4472.307617,3670.256348,4235.384277,4705.12793,4143.07666,4450.256348,3863.5896
4431.281738,3913.845947,4318.461426,4178.461426,4152.307617,4549.743652,4160,4467.179199,3660.512695,4226.666504,4695.384277,4138.974121,4453.333008,3861.53833
4435.384277,3911.281982,4313.846191,4181.025391,4154.871582,4556.922852,4167.692383,4465.641113,3654.871826,4225.12793,4697.94873,4140,4440,3862.05127
4439.487305,3916.410156,4313.333008,4177.94873,4157.436035,4555.897461,4174.358887,4473.333008,3656.410156,4225.641113,4696.922852,4142.05127,4436.922852,3865.128174
4437.94873,3920.512695,4313.333008,4182.05127,4162.05127,4550.256348,4188.205078,4483.589844,3656.923096,4221.025391,4691.794922,4144.102539,4453.846191,3867.179443
4440.512695,3917.94873,4316.922852,4188.717773,4163.589844,4560.512695,4192.307617,4481.538574,3660,4225.641113,4702.563965,4141.538574,4455.384277,3861.53833
4446.153809,3921.025635,4317.94873,4185.641113,4166.153809,4553.846191,4183.07666,4482.563965,3675.384521,4251.794922,4716.922852,4142.05127,4451.794922,3862.563965
4445.641113,3921.53833,4315.897461,4187.692383,4169.743652,4545.641113,4183.07666,4490.769043,3690.256348,4262.563965,4716.922852,4143.589844,4450.256348,3864.615234
4443.589844,3915.897461,4317.436035,4197.436035,4166.153809,4557.435547,4188.717773,4485.12793,3687.692139,4236.922852,4706.153809,4141.538574,4437.94873,3856.410156
4442.563965,3918.461426,4317.94873,4199.487305,4165.641113,4548.205078,4189.743652,4478.461426,3677.435791,4223.07666,4697.435547,4143.589844,4441.025391,3857.94873
4442.05127,3921.025635,4316.922852,4195.384277,4169.743652,4536.922852,4180.512695,4473.333008,3670.769043,4226.666504,4692.820313,4142.563965,4454.871582,3861.53833
4444.102539,3916.410156,4320.512695,4197.436035,4171.281738,4548.205078,4167.692383,4461.025391,3673.845947,4229.230469,4697.94873,4142.563965,4453.846191,3860.512695
4448.205078,3918.974365,4326.666504,4205.641113,4172.307617,4553.333008,4174.358887,4462.05127,3685.128174,4238.974121,4707.692383,4153.846191,4457.435547,3868.205078
4452.307617,3929.230713,4329.230469,4212.820313,4174.358887,4548.717773,4182.05127,4466.666504,3688.717773,4243.589844,4706.666504,4160.512695,4467.692383,3875.384521
4451.794922,3930.256348,4330.256348,4210.256348,4174.358887,4544.615234,4173.333008,4457.435547,3683.5896,4233.846191,4701.025391,4158.461426,4469.230469,3874.358887
4447.179199,3920,4328.717773,4206.153809,4171.794922,4543.07666,4165.641113,4451.794922,3681.53833,4233.333008,4702.05127,4159.487305,4468.205078,3871.281982
4447.179199,3915.384521,4325.641113,4209.230469,4171.794922,4546.153809,4166.666504,4458.974121,3690.256348,4244.615234,4706.666504,4163.589844,4469.230469,3873.333252
4450.256348,3922.05127,4327.179199,4209.743652,4172.307617,4547.692383,4167.692383,4465.641113,3695.384521,4245.641113,4706.666504,4164.615234,4464.615234,3877.435791
4450.769043,3927.179443,4330.769043,4208.205078,4172.820313,4542.563965,4172.820313,4472.820313,3691.794678,4243.589844,4703.07666,4164.102539,4463.07666,3877.435791
4449.743652,3923.5896,4332.307617,4209.743652,4173.846191,4543.07666,4181.538574,4482.563965,3692.820313,4246.666504,4703.589844,4164.615234,4469.743652,3874.871582
4448.717773,3920,4330.769043,4210.769043,4173.333008,4549.743652,4182.563965,4486.153809,3696.410156,4242.563965,4703.589844,4162.05127,4469.230469,3870.769043
4450.769043,3921.025635,4332.307617,4213.333008,4177.436035,4547.179199,4182.05127,4488.717773,3695.384521,4239.487305,4702.563965,4160,4462.563965,3871.794678
4454.358887,3924.102539,4336.410156,4214.871582,4182.05127,4547.179199,4181.025391,4486.666504,3698.461426,4249.743652,4709.743652,4161.538574,4463.589844,3874.358887
4453.846191,3925.640869,4334.871582,4209.743652,4177.436035,4546.666504,4178.974121,4478.974121,3705.640869,4261.025391,4715.384277,4166.153809,4475.384277,3879.487061
4452.820313,3923.5896,4332.820313,4212.820313,4175.897461,4541.025391,4180.512695,4477.435547,3698.974365,4249.230469,4708.205078,4169.743652,4484.102539,3885.640869
4456.410156,3924.102539,4338.974121,4219.487305,4183.589844,4546.666504,4179.487305,4481.538574,3690.769043,4233.846191,4700.512695,4172.307617,4476.410156,3886.153809
4457.94873,3928.205078,4342.05127,4215.897461,4186.666504,4545.12793,4180.512695,4484.102539,3700.512695,4249.230469,4709.743652,4175.384277,4472.820313,3885.640869
4456.410156,3927.179443,4339.487305,4217.94873,4184.615234,4542.05127,4188.717773,4480.512695,3705.640869,4262.05127,4714.871582,4172.820313,4474.358887,3882.563965
4457.94873,3927.179443,4340.512695,4221.025391,4187.692383,4546.666504,4192.307617,4478.461426,3699.487061,4247.179199,4706.666504,4167.692383,4476.922852,3878.974365
4457.435547,3926.666504,4341.538574,4217.436035,4188.205078,4544.615234,4188.205078,4487.179199,3702.05127,4243.589844,4705.641113,4173.333008,4484.615234,3882.05127
4452.307617,3915.897461,4335.897461,4217.436035,4180.512695,4545.641113,4186.153809,4492.820313,3702.563965,4249.743652,4711.281738,4171.281738,4473.333008,3877.94873
4447.692383,3907.692139,4329.230469,4215.897461,4177.436035,4544.102539,4190.256348,4487.692383,3697.435791,4242.05127,4707.179199,4160.512695,4456.922852,3870.256348
4448.717773,3911.281982,4333.846191,4211.794922,4179.487305,4537.94873,4189.743652,4487.692383,3708.717773,4249.743652,4710.256348,4166.153809,4468.717773,3876.410156
4452.820313,3914.358887,4337.436035,4213.333008,4181.538574,4538.461426,4180,4489.230469,3717.94873,4267.179199,4722.563965,4173.333008,4484.615234,3882.563965
4453.333008,3913.333252,4331.794922,4214.358887,4182.05127,4535.897461,4177.94873,4485.641113,3708.205078,4261.025391,4717.94873,4165.641113,4480,3877.435791
4456.410156,3914.871582,4336.410156,4215.897461,4183.589844,4542.563965,4184.615234,4490.256348,3710.769043,4256.922852,4717.94873,4164.615234,4476.922852,3875.384521
4462.05127,3920.512695,4347.692383,4224.102539,4191.794922,4543.589844,4193.846191,4504.102539,3727.179443,4273.846191,4730.256348,4177.94873,4489.230469,3881.53833
4463.589844,3923.5896,4345.641113,4225.641113,4198.461426,4537.435547,4202.05127,4506.153809,3728.717773,4278.974121,4727.179199,4179.487305,4491.794922,3882.05127
4461.538574,3920,4338.461426,4223.589844,4193.846191,4542.563965,4198.461426,4500,3723.5896,4273.846191,4724.102539,4169.743652,4484.102539,3875.384521
4456.922852,3917.94873,4334.871582,4225.641113,4190.769043,4540.512695,4186.666504,4498.974121,3725.640869,4273.846191,4725.12793,4170.769043,4486.153809,3875.897461
4454.871582,3917.435791,4333.846191,4223.589844,4192.307617,4545.641113,4187.692383,4489.743652,3716.923096,4263.589844,4715.897461,4170.769043,4479.487305,3873.333252
4453.846191,3917.435791,4332.820313,4220,4191.281738,4543.589844,4197.94873,4478.974121,3704.615234,4255.897461,4707.179199,4163.07666,4466.153809,3864.102539
4454.358887,3918.461426,4331.281738,4219.487305,4190.769043,4528.205078,4188.717773,4481.025391,3710.769043,4264.102539,4706.666504,4162.563965,4469.743652,3866.153809
4461.025391,3915.897461,4338.974121,4221.025391,4189.743652,4543.07666,4172.307617,4478.974121,3720,4264.102539,4712.820313,4170.769043,4480.512695,3875.897461
4461.025391,3916.410156,4342.563965,4220,4190.769043,4538.974121,4177.94873,4477.94873,3719.487061,4264.102539,4713.846191,4181.025391,4488.205078,3882.563965
4458.461426,3920.512695,4340.512695,4220.512695,4192.307617,4526.153809,4185.12793,4481.538574,3715.384521,4267.179199,4710.256348,4185.641113,4492.307617,3882.563965
4467.179199,3926.153809,4347.179199,4224.102539,4195.897461,4540,4186.153809,4480,3717.435791,4264.615234,4713.846191,4185.12793,4494.871582,3886.153809
4471.281738,3929.743408,4349.230469,4224.615234,4198.461426,4537.435547,4193.333008,4485.641113,3718.974365,4266.666504,4715.897461,4190.256348,4490.769043,3891.794678
4465.12793,3920,4346.153809,4220.512695,4190.256348,4536.922852,4189.743652,4488.717773,3723.5896,4280.512695,4722.563965,4192.307617,4475.897461,3888.717773
4459.487305,3915.384521,4347.692383,4217.94873,4186.153809,4538.974121,4182.05127,4484.102539,3733.333252,4289.230469,4727.692383,4190.256348,4481.025391,3886.666504
4459.487305,3920.512695,4346.153809,4221.025391,4189.743652,4535.384277,4180,4471.281738,3720,4271.281738,4712.307617,4182.563965,4490.256348,3883.076904
4460.512695,3920.512695,4342.05127,4218.461426,4186.666504,4538.974121,4176.410156,4461.025391,3702.563965,4252.820313,4701.025391,4172.307617,4478.461426,3874.871582
4458.974121,3921.025635,4343.589844,4215.897461,4189.230469,4534.871582,4180.512695,4472.820313,3707.179443,4253.846191,4703.589844,4176.410156,4486.153809,3881.53833
4460.512695,3923.076904,4346.153809,4218.974121,4195.897461,4538.461426,4187.179199,4481.538574,3709.743408,4253.333008,4704.615234,4180,4493.846191,3886.153809
4460.512695,3925.640869,4345.12793,4216.922852,4193.333008,4539.487305,4190.256348,4484.615234,3709.743408,4257.436035,4705.12793,4177.436035,4478.974121,3878.461426
4459.487305,3926.153809,4342.05127,4215.897461,4190.769043,4534.358887,4188.205078,4493.333008,3719.487061,4269.743652,4714.871582,4175.384277,4472.820313,3873.333252
4465.641113,3926.666504,4342.05127,4217.436035,4193.846191,4538.974121,4182.05127,4488.205078,3721.53833,4268.205078,4717.435547,4172.820313,4469.230469,3873.845947
4470.256348,3927.692139,4343.589844,4215.897461,4194.358887,4536.410156,4191.794922,4487.692383,3718.974365,4260.512695,4706.153809,4177.94873,4467.692383,3882.563965
4469.743652,3925.128174,4348.717773,4217.94873,4195.384277,4538.974121,4205.641113,4505.12793,3731.794678,4272.820313,4712.820313,4186.666504,4474.358887,3886.666504
4469.743652,3927.179443,4354.358887,4221.025391,4198.461426,4541.538574,4202.563965,4508.717773,3743.5896,4281.538574,4724.102539,4189.230469,4486.666504,3884.615234
4471.794922,3932.307617,4354.358887,4218.974121,4200,4534.871582,4200,4497.94873,3734.358887,4265.12793,4712.307617,4190.256348,4499.487305,3889.743408
4473.846191,3932.307617,4356.922852,4220.512695,4200,4537.94873,4208.205078,4502.05127,3732.307617,4263.07666,4709.743652,4194.358887,4500.512695,3893.845947
4472.307617,3929.743408,4358.974121,4222.563965,4201.025391,4538.974121,4208.717773,4505.641113,3748.205078,4291.281738,4725.12793,4196.922852,4495.384277,3893.333252
4468.717773,3927.692139,4353.846191,4218.461426,4199.487305,4541.538574,4195.897461,4483.589844,3744.102539,4290.769043,4722.563965,4188.205078,4486.153809,3887.692139
4471.794922,3932.307617,4353.846191,4224.102539,4205.12793,4541.025391,4203.07666,4477.435547,3727.692139,4268.717773,4706.666504,4186.666504,4488.717773,3889.743408
4477.94873,3941.53833,4361.025391,4230.256348,4212.820313,4535.897461,4223.07666,4501.025391,3727.692139,4267.692383,4707.692383,4199.487305,4497.435547,3900.512695
4478.461426,3935.897461,4364.102539,4228.205078,4208.205078,4542.05127,4217.436035,4504.615234,3738.974365,4284.102539,4724.615234,4201.025391,4492.820313,3900
4475.384277,3928.717773,4360,4226.153809,4206.666504,4538.974121,4206.153809,4500.512695,3748.205078,4292.307617,4727.692383,4200,4491.281738,3895.897461
4474.358887,3933.845947,4356.410156,4225.641113,4209.743652,4536.922852,4205.641113,4504.615234,3731.794678,4267.692383,4709.743652,4201.025391,4495.897461,3891.281982
4473.333008,3937.435791,4357.94873,4223.589844,4208.717773,4539.487305,4208.717773,4497.94873,3714.871582,4252.307617,4707.692383,4194.358887,4494.358887,3885.640869
4470.769043,3931.794678,4357.435547,4221.025391,4203.589844,4534.358887,4210.769043,4495.384277,3737.435791,4277.94873,4727.692383,4193.333008,4487.692383,3888.205078
4472.307617,3925.128174,4355.384277,4218.461426,4197.94873,4538.974121,4205.12793,4499.487305,3761.025635,4291.281738,4734.358887,4194.871582,4483.589844,3887.692139
4473.846191,3928.205078,4353.333008,4219.487305,4204.102539,4537.94873,4208.717773,4498.461426,3753.333252,4271.281738,4722.563965,4191.281738,4488.205078,3884.615234
4473.333008,3933.333252,4355.384277,4224.102539,4211.281738,4534.871582,4221.538574,4496.410156,3748.717773,4262.563965,4717.435547,4192.820313,4495.897461,3886.666504
4472.307617,3931.794678,4357.435547,4220.512695,4206.153809,4538.974121,4214.358887,4496.922852,3757.435791,4272.307617,4721.538574,4201.538574,4496.922852,3891.281982
4469.230469,3925.128174,4353.846191,4214.871582,4201.538574,4533.333008,4198.461426,4505.641113,3760.512695,4277.94873,4721.025391,4206.666504,4493.846191,3894.871582
4467.692383,3921.53833,4352.307617,4217.94873,4201.538574,4536.922852,4197.94873,4508.717773,3763.5896,4282.05127,4726.153809,4206.153809,4488.205078,3892.820313
4465.12793,3926.153809,4352.820313,4216.922852,4202.05127,4538.461426,4207.179199,4501.538574,3767.179443,4287.692383,4728.205078,4203.589844,4491.281738,3886.153809
4466.153809,3931.281982,4353.333008,4216.410156,4205.12793,4534.358887,4217.436035,4498.461426,3762.563965,4285.641113,4722.05127,4201.025391,4493.846191,3883.5896
